Transaction_ID,Department,Transaction_Amount,Audit_Flag
1998,Finance,11587.5687,0
1999,Finance,5346.073314,1
2000,HR,6751.029229,0
2001,HR,2067.170454,0
2002,HR,1773.573303,0
2003,Procurement,6661.906436,0
2004,HR,7195.633493,0
2005,HR,4099.837726,0
2006,Sales,100,1
2007,IT,5086.176166,0
2008,Sales,4646.423619,1
2009,Finance,3504.010651,0
2010,Operations,3995.491359,0
2011,Finance,1878.308545,0
2012,Finance,10132.92335,0
2013,Procurement,204.5495339,0
2014,Finance,2654.732488,0
2015,Operations,4817.32959,1
2016,IT,10616.17234,0
2017,IT,4013.086593,0
2018,Marketing,100,0
2019,Finance,1829.311078,0
2020,Sales,7075.651565,0
2021,Procurement,1940.995151,0
2022,Operations,8939.567063,0
2023,Procurement,12605.79491,0
2024,Finance,9960.945401,1
2025,IT,4722.494312,0
2026,HR,2357.805423,0
2027,Sales,100,0
2028,Procurement,20308.3193,0
2029,HR,3794.851104,0
2030,Sales,1921.196955,0
2031,Finance,4082.61842,0
2032,Operations,100,0
2033,Operations,5720.566768,0
2034,Procurement,2974.034578,0
2035,Operations,3070.334664,1
2036,IT,9290.571177,0
2037,Finance,2163.324096,0
2038,Finance,4693.310306,0
2039,HR,1331.695234,1
2040,HR,1625.320549,0
2041,Marketing,6526.838228,0
2042,Operations,6114.098471,0
2043,Operations,9237.303126,0
2044,Finance,4478.544052,1
2045,Marketing,13103.15813,1
2046,Sales,100,1
2047,Finance,1851.733686,0
2048,Sales,100,1
2049,Operations,752.0956993,0
2050,Finance,5939.452561,0
2051,Operations,12264.63985,0
2052,Operations,4200.807484,1
2053,Finance,11507.36793,0
2054,Procurement,1384.715782,0
2055,Marketing,3879.382989,0
2056,Sales,2031.83032,0
2057,Operations,8897.803111,0
2058,IT,100,0
2059,Sales,12794.92264,0
2060,Operations,12937.55096,0
2061,Finance,12209.46431,0
2062,Operations,2103.60544,0
2063,Marketing,7028.958716,1
2064,Operations,7068.006856,0
2065,Finance,3880.439484,0
2066,Sales,5595.691488,0
2067,HR,100,0
2068,HR,3421.044584,0
2069,Finance,967.9292521,0
2070,IT,100,0
2071,Sales,445.849559,0
2072,Operations,4234.798869,0
2073,HR,6570.384372,0
2074,Marketing,1594.281971,0
2075,Marketing,6533.426669,1
2076,Marketing,100,0
2077,HR,7614.829831,0
2078,Operations,3270.496266,0
2079,Procurement,2042.275966,0
2080,Sales,3182.778808,0
2081,Finance,1152.833447,0
2082,Finance,6235.672572,0
2083,Operations,3886.800905,0
2084,Procurement,3797.812545,0
2085,Operations,2836.124657,0
2086,Operations,100,0
2087,Finance,4563.574973,0
2088,Sales,1267.373749,0
2089,Marketing,100,0
2090,IT,100,0
2091,Sales,3343.945915,0
2092,Procurement,13217.20089,0
2093,HR,7168.642055,0
2094,Operations,100,0
2095,HR,4594.329554,0
2096,Sales,7090.567198,0
2097,Operations,5029.713571,0
2098,Operations,100,0
2099,Sales,2341.613844,0
2100,IT,12313.75494,0
2101,Procurement,100,0
2102,Operations,513.4708783,0
2103,Finance,14779.1031,0
2104,Sales,4972.683537,0
2105,Sales,3911.188317,0
2106,IT,100,0
2107,Marketing,2144.622727,1
2108,Procurement,100,0
2109,HR,8968.358873,0
2110,Procurement,4325.721511,0
2111,Finance,8214.657703,0
2112,HR,14225.41052,0
2113,Finance,100,0
2114,Marketing,129.5944307,1
2115,Sales,5285.891276,1
2116,Finance,12017.46747,0
2117,IT,6010.377922,0
2118,Operations,1257.119262,0
2119,Finance,4467.970322,0
2120,Marketing,7831.01309,0
2121,Marketing,14990.42603,0
2122,Operations,1861.480585,0
2123,Procurement,6540.24913,1
2124,IT,10708.56258,0
2125,Procurement,4169.240286,0
2126,Sales,6244.291718,0
2127,Operations,856.3282031,0
2128,Finance,1119.271196,1
2129,Marketing,100,1
2130,IT,14346.98753,0
2131,Finance,3307.924437,0
2132,Finance,4980.247875,0
2133,Operations,6571.846412,0
2134,Operations,100,0
2135,Sales,100,0
2136,Marketing,5716.92129,0
2137,Finance,9472.900853,0
2138,Sales,4295.106914,0
2139,Finance,6766.105686,0
2140,Marketing,4646.349298,0
2141,Marketing,14820.26258,0
2142,Operations,277.6622353,0
2143,Sales,6932.567973,0
2144,IT,1786.944077,0
2145,Operations,11903.18733,1
2146,Marketing,6604.503037,1
2147,Operations,7909.958499,0
2148,IT,1655.651616,0
2149,Operations,3841.392933,0
2150,Marketing,5676.724071,0
2151,IT,3804.013001,0
2152,Finance,1822.587955,0
2153,Sales,15057.1164,0
2154,Marketing,8854.736794,0
2155,Finance,100,0
2156,HR,9518.34274,1
2157,Finance,3207.267297,0
2158,IT,100,1
2159,Operations,2843.628925,0
2160,Sales,1469.830687,0
2161,Sales,6824.256363,0
2162,Operations,3123.073793,0
2163,IT,6731.875202,0
2164,Marketing,9571.795374,0
2165,Operations,3479.398308,0
2166,Procurement,161.8773674,0
2167,Operations,9268.894855,0
2168,Finance,3932.283158,0
2169,Sales,1953.21459,0
2170,IT,678.7138417,1
2171,Sales,2416.894135,0
2172,Finance,8661.487136,0
2173,Finance,4352.593942,0
2174,Marketing,7844.398111,1
2175,HR,2344.69642,0
2176,Marketing,2611.066781,0
2177,HR,22635.48569,0
2178,Operations,5201.276239,0
2179,Sales,1899.792818,0
2180,Operations,1400.585009,0
2181,IT,5027.74296,0
2182,HR,100,0
2183,Finance,8119.868897,1
2184,IT,10508.78683,0
2185,Sales,2492.683322,0
2186,Procurement,13120.91548,0
2187,Marketing,2552.441106,0
2188,Sales,100,1
2189,Sales,5025.22949,0
2190,Sales,7657.544076,0
2191,HR,3225.958978,0
2192,Procurement,1053.47864,1
2193,Sales,100,0
2194,Operations,100,0
2195,Finance,8148.783125,0
2196,IT,7100.061046,0
2197,Operations,2048.787678,0
2198,Marketing,7875.699626,1
2199,Operations,12673.75105,0
2200,IT,13550.0223,0
2201,Procurement,5113.68279,0
2202,Finance,1129.594543,0
2203,IT,100,0
2204,Finance,100,0
2205,Sales,11873.11757,0
2206,Procurement,100,0
2207,HR,2582.704833,0
2208,Marketing,2394.850878,0
2209,HR,2262.033447,0
2210,Procurement,10542.45744,0
2211,Sales,1654.020783,0
2212,Marketing,4664.677158,0
2213,Finance,211.8646642,0
2214,Procurement,3736.106918,0
2215,Sales,235.2328866,0
2216,IT,4976.152762,0
2217,Marketing,5059.827347,0
2218,HR,7138.78118,0
2219,Marketing,12373.10503,0
2220,Finance,9920.747627,0
2221,Sales,19607.20632,0
2222,Operations,435.3358607,0
2223,Finance,2103.739332,0
2224,HR,100,0
2225,Finance,10713.8067,0
2226,Operations,17632.91325,0
2227,IT,10752.14347,0
2228,Operations,100,1
2229,HR,15060.13914,0
2230,HR,453.1856046,0
2231,Sales,695.4609345,0
2232,Finance,847.8525776,0
2233,Procurement,100,0
2234,Marketing,3377.718722,0
2235,Sales,100,0
2236,Operations,2255.832967,0
2237,Marketing,2362.10292,0
2238,Finance,6488.86287,0
2239,Finance,7458.005265,0
2240,HR,254.1403372,0
2241,Sales,8200.762617,1
2242,Finance,13305.90718,0
2243,Operations,100,1
2244,Procurement,2145.387115,0
2245,Marketing,2126.428154,0
2246,Operations,2476.890613,0
2247,Finance,3182.711167,0
2248,Marketing,9630.217306,0
2249,Operations,100,0
2250,Finance,7581.178227,1
2251,Finance,9668.501305,0
2252,Procurement,10577.62309,0
2253,Sales,627.379989,0
2254,Marketing,8898.137977,0
2255,Marketing,2087.3452,0
2256,Operations,6129.972626,0
2257,Operations,100,1
2258,IT,100,0
2259,IT,7376.589831,0
2260,IT,5363.434575,0
2261,Sales,100,1
2262,Operations,718.5887781,0
2263,Marketing,6108.870133,1
2264,IT,100,0
2265,Operations,3243.097335,0
2266,Operations,1415.011498,0
2267,Operations,4101.481478,0
2268,Sales,2674.05067,0
2269,HR,1254.358514,0
2270,Operations,1166.232456,0
2271,Finance,5473.377791,0
2272,IT,18429.45538,0
2273,Operations,6410.297769,0
2274,Sales,831.3845317,0
2275,Procurement,1489.863661,0
2276,Operations,9996.413349,0
2277,Sales,1637.941414,0
2278,Operations,1595.799775,0
2279,Operations,10119.88171,0
2280,Finance,6893.873657,0
2281,HR,1384.716773,0
2282,IT,723.3159312,0
2283,Operations,2230.543201,0
2284,Finance,6109.298509,0
2285,Finance,100,1
2286,HR,9334.821692,0
2287,Procurement,1381.820191,0
2288,IT,100,0
2289,Operations,15290.79634,0
2290,Finance,13474.11588,0
2291,Operations,4735.003405,0
2292,HR,100,1
2293,HR,2715.562095,0
2294,Operations,3358.34118,1
2295,Finance,206.8071568,0
2296,Finance,20275.52951,0
2297,HR,1408.002535,0
2298,Finance,5402.836621,0
2299,Finance,4846.673152,0
2300,IT,5713.747687,1
2301,Marketing,1274.240972,1
2302,Operations,3241.593011,1
2303,Operations,2584.145391,0
2304,HR,11045.54295,1
2305,Procurement,205.944523,0
2306,IT,14644.47583,0
2307,Finance,11980.8642,0
2308,Operations,100,0
2309,Finance,7806.420331,1
2310,IT,100,1
2311,Operations,16413.96587,0
2312,Marketing,4544.051913,0
2313,Operations,3145.74246,0
2314,Sales,2027.404813,0
2315,Procurement,100,0
2316,Finance,20780.65763,0
2317,HR,1993.422887,0
2318,IT,100,0
2319,IT,5298.434573,0
2320,IT,15913.90105,0
2321,Procurement,4044.164996,0
2322,Sales,3400.224234,0
2323,Operations,100,0
2324,IT,6928.593073,0
2325,Marketing,2901.473462,0
2326,Procurement,2926.493338,0
2327,Marketing,100,0
2328,Finance,6873.453856,0
2329,Operations,100,0
2330,Finance,2622.085078,0
2331,HR,3122.688186,0
2332,Finance,7493.873014,0
2333,Operations,12464.94155,0
2334,Sales,1446.121023,0
2335,Finance,100,0
2336,IT,1626.071266,0
2337,Operations,2578.320078,0
2338,IT,1193.537301,0
2339,Finance,2298.495305,0
2340,IT,5493.628813,0
2341,Sales,17787.10837,1
2342,Finance,1230.716503,0
2343,Finance,4961.509882,0
2344,IT,4391.408701,0
2345,Procurement,6836.854201,1
2346,Sales,518.6642043,0
2347,Sales,369.4962914,0
2348,IT,4444.639697,0
2349,Operations,7729.952903,0
2350,Finance,14132.93623,0
2351,Operations,881.058784,0
2352,Procurement,2204.341363,1
2353,Operations,4484.895754,1
2354,Marketing,2394.502341,0
2355,Sales,1020.451897,1
2356,Finance,4441.855393,0
2357,Procurement,22346.73145,0
2358,Finance,14048.57288,0
2359,Operations,226.2414707,0
2360,Finance,10346.00949,0
2361,Finance,6175.939936,0
2362,IT,4814.136743,0
2363,HR,5071.470667,0
2364,Operations,9159.471597,0
2365,Operations,4798.266301,0
2366,Finance,3137.172134,1
2367,Finance,2545.46346,0
2368,Operations,4077.717763,1
2369,IT,751.4691228,0
2370,Sales,12569.04191,0
2371,Sales,4873.112394,1
2372,Marketing,4234.813849,0
2373,Sales,4461.519237,0
2374,IT,6513.372974,0
2375,Sales,100,0
2376,HR,1551.717185,1
2377,IT,3983.287088,0
2378,Sales,3360.497304,1
2379,IT,4718.185355,0
2380,Sales,2846.566712,0
2381,Marketing,3510.466083,0
2382,Marketing,836.3895978,0
2383,Procurement,23837.0543,0
2384,IT,4584.560552,0
2385,IT,6057.701085,0
2386,Operations,2596.357481,0
2387,IT,310.4413779,0
2388,Operations,18640.12976,0
2389,Sales,512.7867081,0
2390,Sales,1254.23887,0
2391,IT,3250.026252,0
2392,Finance,100,0
2393,IT,6551.04519,0
2394,Finance,3497.053946,0
2395,Marketing,1836.390157,0
2396,IT,100,0
2397,Finance,100,1
2398,Finance,14419.75995,0
2399,Operations,7965.157457,0
2400,Operations,2329.274919,0
2401,IT,4154.238773,0
2402,Finance,3911.120928,0
2403,IT,8023.176082,0
2404,IT,661.5052334,0
2405,Sales,2737.205717,0
2406,Operations,100,0
2407,IT,5566.814728,0
2408,HR,18417.71878,0
2409,Procurement,656.8155044,0
2410,Operations,5973.295581,0
2411,Sales,2957.873635,0
2412,Finance,1914.343272,0
2413,Operations,332.508988,0
2414,Finance,10340.52915,0
2415,Operations,2012.940042,0
2416,Procurement,5750.60775,0
2417,IT,4262.920997,1
2418,Finance,100,0
2419,Finance,2714.986119,0
2420,IT,10381.74605,1
2421,Finance,1596.244759,1
2422,Finance,7055.298816,0
2423,Sales,4548.578834,0
2424,Operations,2136.379148,0
2425,HR,3531.198353,0
2426,Procurement,100,1
2427,Finance,807.5181401,0
2428,Procurement,2848.875066,0
2429,IT,6481.595237,0
2430,Marketing,7610.694396,1
2431,Operations,136.3282527,0
2432,Marketing,2016.66752,1
2433,Procurement,4865.944443,0
2434,HR,880.3104212,0
2435,Procurement,516.6516998,0
2436,IT,11218.82308,0
2437,IT,100,0
2438,IT,4537.894046,0
2439,Operations,584.350448,1
2440,Finance,100,0
2441,Operations,4196.548416,0
2442,Operations,100,0
2443,Sales,100,0
2444,Marketing,3238.505039,1
2445,IT,3309.864086,0
2446,IT,4807.285606,0
2447,HR,5851.331673,0
2448,Finance,4275.681501,0
2449,Finance,6823.303171,0
2450,IT,187.2627091,0
2451,HR,4126.006815,0
2452,Procurement,100,0
2453,Operations,1291.451649,1
2454,IT,2910.891506,0
2455,Operations,11641.31382,0
2456,Finance,39229.1386,1
2457,IT,5679.085474,0
2458,Operations,100,0
2459,Operations,553.3371713,0
2460,IT,1730.924695,0
2461,Procurement,3439.109337,0
2462,Marketing,826.9920473,0
2463,Operations,12746.85144,1
2464,Operations,100,0
2465,Operations,447.7728879,0
2466,HR,3710.359979,1
2467,IT,7027.062492,0
2468,Finance,6336.808262,1
2469,Operations,2022.849657,0
2470,Operations,5563.053667,0
2471,HR,6967.571303,1
2472,Procurement,100,0
2473,Procurement,10893.08553,1
2474,Sales,2464.18877,1
2475,Operations,2826.379885,1
2476,Marketing,4588.2021,0
2477,Finance,7425.533503,0
2478,Sales,1647.232895,0
2479,Finance,9917.529114,0
2480,Sales,2666.368288,0
2481,HR,6798.318628,1
2482,Marketing,2643.702776,0
2483,Procurement,1050.673998,1
2484,Finance,3629.074504,0
2485,Operations,1914.323688,0
2486,Procurement,5405.610624,0
2487,Operations,272.3802374,0
2488,Marketing,15450.94599,0
2489,Operations,8195.542325,0
2490,IT,9395.875161,1
2491,HR,100,0
2492,HR,4965.053344,0
2493,Sales,4233.012065,0
2494,IT,3495.26462,0
2495,Operations,11305.01894,0
2496,Operations,100,0
2497,Operations,100,0
2498,Marketing,12493.29415,0
2499,Procurement,653.2227244,0
2500,IT,1784.995309,0
2501,Marketing,3787.419829,0
2502,Sales,8788.44578,0
2503,Operations,3064.902184,0
2504,Procurement,723.7360131,0
2505,HR,3225.713232,0
2506,Finance,16719.15245,0
2507,Marketing,2922.278465,1
2508,IT,479.5742405,1
2509,Marketing,6975.772387,0
2510,Marketing,13715.76973,1
2511,Finance,9073.664098,0
2512,Marketing,27356.02898,0
2513,IT,100,0
2514,Operations,100,0
2515,Operations,4708.389008,0
2516,Procurement,8200.702648,0
2517,Finance,4223.929427,0
2518,Operations,1801.808416,0
2519,Sales,9441.555354,0
2520,Sales,308.9592135,0
2521,Sales,4417.857042,1
2522,Finance,4319.223749,0
2523,HR,4135.70751,0
2524,IT,6494.520721,0
2525,Marketing,282.451759,0
2526,HR,5756.407798,0
2527,HR,4321.499538,0
2528,Procurement,2962.136704,0
2529,Finance,7327.896694,0
2530,Procurement,100,0
2531,Sales,100,0
2532,Marketing,2690.46784,0
2533,HR,1902.81355,0
2534,Finance,3371.997795,0
2535,Sales,9678.769538,1
2536,Marketing,6400.294664,0
2537,Sales,4747.122912,0
2538,Finance,1462.901247,0
2539,Sales,5826.103788,0
2540,Sales,1183.104181,0
2541,Sales,428.5793857,0
2542,Sales,100,0
2543,Marketing,4295.144513,0
2544,Operations,21482.52984,0
2545,Finance,1886.069114,1
2546,Operations,633.6753539,0
2547,Finance,9107.101611,0
2548,IT,100,0
2549,IT,8168.637891,0
2550,Finance,5634.464161,0
2551,IT,15475.01294,0
2552,Finance,1042.638349,1
2553,Marketing,7254.408384,0
2554,Procurement,5498.916837,0
2555,Finance,3001.478376,0
2556,Procurement,2003.794234,0
2557,Operations,100,0
2558,HR,8810.11281,0
2559,Finance,2900.273664,0
2560,Operations,11674.82297,0
2561,Sales,4116.697577,0
2562,Sales,3470.81879,0
2563,Finance,100,0
2564,Finance,4684.467076,1
2565,IT,2932.99093,0
2566,HR,9808.721824,0
2567,HR,10981.89992,0
2568,HR,2600.624341,0
2569,Marketing,11039.43234,0
2570,Procurement,2090.724571,1
2571,IT,3335.76223,0
2572,Procurement,4093.192522,0
2573,IT,100,0
2574,Operations,4951.971282,0
2575,HR,767.9404085,0
2576,Operations,100,1
2577,Procurement,2359.15606,0
2578,Operations,8571.424008,1
2579,IT,16224.41769,0
2580,Operations,6898.914813,0
2581,Finance,7783.259007,0
2582,Marketing,2015.495361,0
2583,Operations,100,1
2584,IT,1864.415056,0
2585,Operations,4962.380465,1
2586,Operations,5764.986234,0
2587,Finance,2216.935656,0
2588,Sales,8483.677882,1
2589,HR,1717.816448,0
2590,Sales,100,0
2591,Marketing,100,0
2592,Marketing,9332.797721,0
2593,Operations,4277.548709,0
2594,Operations,9889.169158,0
2595,Finance,100,0
2596,Sales,22617.15829,0
2597,HR,100,0
2598,Operations,233.6590279,0
2599,HR,32300.13579,0
2600,Finance,1920.966184,0
2601,Operations,8596.036808,0
2602,Finance,3640.062088,0
2603,Sales,5895.694295,0
2604,IT,11868.22967,0
2605,Finance,1974.645471,0
2606,Operations,7074.762271,0
2607,Finance,257.3398453,0
2608,HR,1136.377489,1
2609,Sales,3034.76611,0
2610,Finance,100,0
2611,Marketing,100,0
2612,Finance,985.6409232,0
2613,HR,11419.41087,0
2614,Sales,100,0
2615,IT,1738.020821,0
2616,Finance,4907.011063,0
2617,IT,100,0
2618,HR,9366.051098,0
2619,Marketing,14620.01593,0
2620,IT,7116.21488,0
2621,Sales,9045.087451,0
2622,Marketing,4463.210473,0
2623,IT,100,0
2624,Procurement,5741.697104,0
2625,IT,4058.883082,1
2626,Procurement,5085.458548,0
2627,Finance,9896.024042,0
2628,Sales,1009.845041,0
2629,Operations,13833.20931,0
2630,IT,7006.484296,0
2631,Operations,6434.568995,0
2632,Sales,3568.928743,0
2633,Finance,1099.930093,0
2634,Finance,22182.73503,0
2635,Sales,2257.389522,0
2636,Sales,100,0
2637,Procurement,4172.211457,0
2638,Sales,2537.854548,0
2639,Procurement,100,0
2640,Sales,3857.924592,0
2641,HR,201.7700722,0
2642,Finance,2390.74301,0
2643,Sales,3022.094892,0
2644,Operations,100,0
2645,Finance,365.2938718,0
2646,IT,6738.943639,0
2647,Procurement,4322.231175,0
2648,Operations,2923.723037,0
2649,IT,1150.311761,0
2650,Operations,5905.095888,0
2651,HR,100,0
2652,IT,100,0
2653,IT,100,0
2654,Finance,5440.792501,1
2655,Sales,8999.062084,0
2656,IT,3969.026363,1
2657,Marketing,6847.714047,0
2658,Marketing,5002.161632,0
2659,HR,3035.494637,0
2660,Sales,7867.212529,0
2661,Operations,100,0
2662,Marketing,6080.429198,0
2663,HR,7597.762567,1
2664,Sales,3165.28298,0
2665,Operations,6811.984284,1
2666,HR,100,0
2667,Finance,7725.589519,0
2668,Sales,7214.114029,0
2669,Sales,9279.408722,0
2670,IT,5353.928038,0
2671,Operations,3647.212235,1
2672,IT,3076.800326,0
2673,Sales,8303.959613,0
2674,Finance,4576.058415,0
2675,Marketing,1419.089142,0
2676,HR,5178.421549,0
2677,IT,6544.924792,0
2678,Finance,15759.30526,0
2679,Finance,1159.342571,0
2680,Operations,100,0
2681,HR,11689.70254,0
2682,Marketing,9376.535943,0
2683,Finance,3796.965965,0
2684,IT,100,0
2685,IT,100,1
2686,Finance,4772.46279,1
2687,Finance,8528.561782,0
2688,IT,2510.981895,1
2689,Operations,2625.566162,0
2690,IT,8355.856531,0
2691,Operations,100,0
2692,Operations,9905.716673,1
2693,Finance,1320.633672,0
2694,Operations,6165.189968,0
2695,Procurement,14416.05706,1
2696,Operations,6668.146886,0
2697,Sales,3674.963951,0
2698,IT,7617.292661,0
2699,Sales,2684.117325,0
2700,Sales,2341.213861,0
2701,Operations,30921.50405,0
2702,Procurement,5617.209625,0
2703,Finance,3462.759862,0
2704,Finance,100,0
2705,Sales,617.8808601,0
2706,Marketing,100,0
2707,Finance,4963.522252,0
2708,HR,6959.724302,0
2709,Finance,6123.517131,1
2710,HR,7843.666583,0
2711,Sales,100,0
2712,Operations,4528.873012,0
2713,IT,4119.218832,0
2714,IT,1604.150332,0
2715,Finance,739.2085881,0
2716,HR,15998.73675,0
2717,Operations,2010.525232,1
2718,Procurement,12249.84917,0
2719,Marketing,5337.465591,0
2720,Finance,17396.95493,1
2721,Marketing,3195.575731,0
2722,Sales,14252.00869,0
2723,Sales,941.2663527,0
2724,Operations,9601.889483,0
2725,IT,14064.28396,0
2726,IT,181.4068513,0
2727,Finance,3105.068211,0
2728,HR,1335.127625,0
2729,HR,15428.01114,0
2730,Operations,7529.697303,0
2731,Sales,6178.015194,0
2732,Operations,972.2067055,0
2733,Finance,100,1
2734,Procurement,5250.1614,0
2735,Procurement,1079.323824,0
2736,Sales,2793.124036,0
2737,Procurement,10716.74004,0
2738,Operations,100,0
2739,Procurement,4551.412912,0
2740,Finance,353.901261,0
2741,IT,5175.843838,1
2742,HR,100,0
2743,Finance,8796.718834,0
2744,Finance,1375.766911,0
2745,Operations,1536.98306,0
2746,Sales,5026.925031,0
2747,Operations,4866.430597,0
2748,Finance,7437.285506,0
2749,Marketing,1076.558699,0
2750,Operations,2374.12812,0
2751,IT,422.732788,0
2752,Sales,6295.502626,0
2753,HR,100,0
2754,IT,100,0
2755,Procurement,100,0
2756,HR,9808.158853,1
2757,Operations,4387.296443,0
2758,Marketing,8900.110717,0
2759,Sales,12465.31721,1
2760,Finance,100,0
2761,Finance,7566.226979,1
2762,Finance,949.500363,0
2763,Operations,4383.379684,0
2764,IT,2816.786809,0
2765,Finance,6740.848032,0
2766,Procurement,4884.808655,0
2767,Operations,3364.054571,0
2768,HR,4204.01209,0
2769,Operations,674.7662758,0
2770,Sales,5145.749844,0
2771,Finance,5064.168251,1
2772,HR,6047.825745,1
2773,Marketing,100,1
2774,Operations,120.7489389,0
2775,Operations,100,0
2776,IT,100,0
2777,Finance,4290.906051,0
2778,Finance,8486.153625,0
2779,IT,10320.10716,0
2780,HR,5261.032899,1
2781,Finance,1374.499006,0
2782,Marketing,347.2490057,1
2783,Procurement,10209.01376,0
2784,Sales,1623.739189,0
2785,Marketing,11324.98521,0
2786,HR,1658.649336,0
2787,Procurement,100,1
2788,Finance,12380.30765,0
2789,Procurement,2546.32191,0
2790,Procurement,3343.600293,0
2791,Sales,2959.323812,0
2792,Procurement,2981.401139,0
2793,Operations,4937.943846,0
2794,HR,5104.41649,0
2795,IT,7863.250578,0
2796,Operations,100,0
2797,Finance,16567.43241,0
2798,Operations,5196.189084,0
2799,Procurement,2372.559198,0
2800,Finance,100,0
2801,Sales,100,0
2802,Procurement,1882.189255,0
2803,Procurement,20627.08457,0
2804,Procurement,4437.661587,1
2805,Operations,1788.854064,0
2806,Procurement,100,0
2807,Sales,6419.723854,0
2808,Finance,7852.589666,0
2809,Operations,1119.805426,0
2810,Sales,100,0
2811,HR,3611.677546,0
2812,Operations,4522.901837,0
2813,Sales,100,0
2814,Finance,100,0
2815,Operations,815.9489457,1
2816,Sales,590.9613888,1
2817,Operations,1554.179677,1
2818,Finance,15609.90259,0
2819,Finance,14807.60674,0
2820,IT,4585.638401,0
2821,Procurement,1801.751175,0
2822,HR,100,0
2823,Operations,2706.256016,0
2824,HR,6644.613509,1
2825,IT,4282.020837,0
2826,Marketing,8298.143515,0
2827,Sales,13550.38294,0
2828,Finance,100,1
2829,IT,100,0
2830,Finance,100,0
2831,Operations,100,0
2832,Sales,3341.04581,0
2833,Finance,118.3676868,0
2834,HR,9383.545974,0
2835,IT,100,0
2836,Procurement,100,0
2837,Procurement,7669.828056,0
2838,Finance,3885.527639,0
2839,Sales,1590.153321,1
2840,IT,7256.788128,1
2841,IT,6144.204384,0
2842,Sales,3181.557463,1
2843,Procurement,100,0
2844,Procurement,2340.082116,0
2845,Operations,11950.8339,0
2846,IT,4620.663608,0
2847,Sales,8560.326694,0
2848,HR,1523.4454,0
2849,Operations,100,0
2850,IT,100,0
2851,Sales,2457.394754,0
2852,HR,8185.652483,0
2853,Finance,3312.437694,0
2854,Procurement,100,1
2855,Finance,2260.980727,0
2856,Operations,2726.329224,1
2857,HR,2352.528667,0
2858,Finance,1072.212006,0
2859,Finance,1549.252728,0
2860,Finance,100,0
2861,Marketing,2152.893614,0
2862,HR,1970.953404,0
2863,Procurement,100,0
2864,Operations,8136.165296,0
2865,IT,5014.563837,0
2866,Operations,19952.25326,0
2867,Operations,100,0
2868,Sales,5279.81937,0
2869,HR,3804.114992,0
2870,IT,4055.254338,0
2871,Marketing,11613.1461,1
2872,Procurement,3319.272699,1
2873,Marketing,15839.37202,0
2874,IT,13828.95002,0
2875,Sales,7822.452001,0
2876,Operations,4354.989304,0
2877,Operations,2158.913255,1
2878,HR,1832.43786,1
2879,Operations,5989.476791,0
2880,Finance,378.7823836,0
2881,IT,100,1
2882,Marketing,100,0
2883,HR,2506.01825,0
2884,Finance,12553.62671,0
2885,Finance,3713.441805,0
2886,Procurement,10481.22728,0
2887,Operations,3293.765854,0
2888,IT,2343.435535,0
2889,Marketing,100,0
2890,Marketing,1644.981065,0
2891,IT,297.9813682,0
2892,Sales,2507.459737,0
2893,Sales,8197.813599,0
2894,Sales,3795.647311,1
2895,Finance,5078.772214,0
2896,Marketing,8888.447547,0
2897,Operations,2314.347189,1
2898,HR,2405.424299,1
2899,IT,1577.400505,0
2900,Finance,13256.54769,0
2901,Finance,3166.540976,0
2902,Sales,2274.755945,0
2903,Finance,2147.704064,0
2904,IT,8213.937851,1
2905,Operations,2086.814834,0
2906,Finance,22877.83773,0
2907,Procurement,100,0
2908,HR,7926.054606,0
2909,IT,1230.484553,1
2910,IT,4404.52198,0
2911,HR,9202.114214,0
2912,Finance,3115.504291,0
2913,Sales,3655.130545,0
2914,Procurement,682.6337722,1
2915,HR,100,0
2916,Sales,725.6858909,0
2917,Sales,5898.30909,0
2918,Marketing,1050.507934,0
2919,IT,595.4446439,0
2920,IT,6057.035804,0
2921,IT,3236.832423,0
2922,Sales,6096.816426,0
2923,Marketing,100,0
2924,Finance,1158.833173,1
2925,IT,11869.75663,0
2926,Procurement,953.4095656,0
2927,Marketing,8854.284355,1
2928,Procurement,10518.62241,0
2929,Sales,6297.939915,0
2930,IT,100,0
2931,Operations,11495.99769,0
2932,Sales,7901.247727,0
2933,Finance,3418.556214,0
2934,Operations,1554.757976,0
2935,Sales,4813.214193,1
2936,Finance,179.5827993,0
2937,Sales,2185.717898,0
2938,Operations,3030.53556,0
2939,Procurement,1128.02108,0
2940,Finance,2036.210499,0
2941,HR,100,1
2942,Operations,2873.848623,0
2943,HR,9917.644867,0
2944,Sales,2078.298488,0
2945,Sales,1639.078728,0
2946,Finance,344.8436454,0
2947,Operations,7443.572644,0
2948,Operations,9115.808037,1
2949,IT,12870.57538,0
2950,Procurement,372.9655986,1
2951,Marketing,13270.96606,1
2952,Sales,1712.313384,1
2953,Sales,4209.855129,0
2954,Operations,100,1
2955,Procurement,9583.611583,0
2956,Sales,2233.749208,0
2957,Sales,6173.565768,0
2958,Marketing,6275.415243,1
2959,HR,2804.15956,0
2960,Marketing,100,0
2961,Finance,10255.64286,0
2962,IT,100,0
2963,IT,665.713556,0
2964,Procurement,2503.253878,0
2965,Marketing,4460.163116,0
2966,Sales,3100.719449,1
2967,Sales,1962.594666,0
2968,Operations,100,1
2969,Procurement,1303.888179,0
2970,Operations,12464.00258,0
2971,IT,22868.89545,0
2972,Finance,5631.253315,0
